30/12/2015	-0.041	-2.38%
29/12/2015	-0.042	5.00%
28/12/2015	-0.04	0.00%
24/12/2015	-0.04	-2.44%
23/12/2015	-0.041	0.00%
22/12/2015	-0.041	0.00%
21/12/2015	-0.041	0.00%
18/12/2015	-0.041	0.00%
17/12/2015	-0.041	0.00%
16/12/2015	-0.041	0.00%
15/12/2015	-0.041	5.13%
14/12/2015	-0.039	2.63%
11/12/2015	-0.038	5.56%
10/12/2015	-0.036	5.88%
9/12/2015	-0.034	3.03%
8/12/2015	-0.033	6.45%
7/12/2015	-0.031	3.33%
4/12/2015	-0.03	-41.18%
3/12/2015	-0.051	6.25%
2/12/2015	-0.048	6.67%
1/12/2015	-0.045	4.65%
30/11/2015	-0.043	7.50%
27/11/2015	-0.04	2.56%
26/11/2015	-0.039	25.81%
25/11/2015	-0.031	-6.06%
24/11/2015	-0.033	10.00%
23/11/2015	-0.03	25.00%
20/11/2015	-0.024	26.32%
19/11/2015	-0.019	26.67%
18/11/2015	-0.015	0.00%
17/11/2015	-0.015	15.38%
16/11/2015	-0.013	18.18%
13/11/2015	-0.011	0.00%
12/11/2015	-0.011	83.33%
11/11/2015	-0.006	50.00%
10/11/2015	-0.004	-500.00%
9/11/2015	0.001	-150.00%
6/11/2015	-0.002	-300.00%
5/11/2015	0.001	0
4/11/2015	0.002	0
3/11/2015	0.003	-57.14%
2/11/2015	0.007	16.67%
30/10/2015	0.006	50.00%
29/10/2015	0.004	-33.33%
28/10/2015	0.006	-25.00%
27/10/2015	0.008	0.00%
26/10/2015	0.008	-20.00%
23/10/2015	0.01	-47.37%
22/10/2015	0.019	0.00%
21/10/2015	0.019	5.56%
20/10/2015	0.018	-5.26%
19/10/2015	0.019	-9.52%
16/10/2015	0.021	-12.50%
15/10/2015	0.024	-11.11%
14/10/2015	0.027	3.85%
13/10/2015	0.026	-3.70%
12/10/2015	0.027	-3.57%
9/10/2015	0.028	0.00%
8/10/2015	0.028	0.00%
7/10/2015	0.028	3.70%
6/10/2015	0.027	0.00%
5/10/2015	0.027	3.85%
2/10/2015	0.026	-3.70%
1/10/2015	0.027	-6.90%
30/9/2015	0.029	0.00%
29/9/2015	0.029	0.00%
28/9/2015	0.029	-3.33%
25/9/2015	0.03	-6.25%
24/9/2015	0.032	-3.03%
23/9/2015	0.033	-2.94%
22/9/2015	0.034	-5.56%
21/9/2015	0.036	0.00%
18/9/2015	0.036	0.00%
17/9/2015	0.036	0.00%
16/9/2015	0.036	0.00%
15/9/2015	0.036	-2.70%
14/9/2015	0.037	0.00%
11/9/2015	0.037	-2.63%
10/9/2015	0.038	0.00%
9/9/2015	0.038	0.00%
8/9/2015	0.038	0.00%
7/9/2015	0.038	0.00%
